scorer,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker
bodyparts,paw1LH_top,paw1LH_top,paw1LH_top,paw2LF_top,paw2LF_top,paw2LF_top,paw3RF_top,paw3RF_top,paw3RF_top,paw4RH_top,paw4RH_top,paw4RH_top,paw1LH_bot,paw1LH_bot,paw1LH_bot,paw2LF_bot,paw2LF_bot,paw2LF_bot,paw3RF_bot,paw3RF_bot,paw3RF_bot,paw4RH_bot,paw4RH_bot,paw4RH_bot
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,79.0151824951172,122.645355224609,0.998644530773163,304.343017578125,101.534606933594,0.999873220920563,223.855224609375,95.1205215454102,0.999885976314545,200.446258544922,90.0566787719727,0.999863505363464,80.4152069091797,247.575012207031,0.999868214130402,297.415191650391,243.481170654297,0.999781370162964,224.187561035156,294.235961914063,0.999813258647919,208.119903564453,350.712341308594,0.999749839305878
1,79.0151824951172,122.645355224609,0.998644530773163,304.343017578125,101.534606933594,0.999873220920563,223.855224609375,95.1205215454102,0.999885976314545,200.446258544922,90.0566787719727,0.999863505363464,80.4152069091797,247.575012207031,0.999868214130402,297.415191650391,243.481170654297,0.999781370162964,224.187561035156,294.235961914063,0.999813258647919,208.119903564453,350.712341308594,0.999749839305878
2,79.0151824951172,122.645355224609,0.998644530773163,304.343017578125,101.534606933594,0.999873220920563,223.855224609375,95.1205215454102,0.999885976314545,200.446258544922,90.0566787719727,0.999863505363464,80.4152069091797,247.575012207031,0.999868214130402,297.415191650391,243.481170654297,0.999781370162964,224.187561035156,294.235961914063,0.999813258647919,208.119903564453,350.712341308594,0.999749839305878
3,75.5973663330078,123.364898681641,0.999891996383667,302.313262939453,103.24195098877,0.997653245925903,221.174255371094,95.2599487304687,0.999872386455536,206.90673828125,93.6271209716797,0.99954217672348,78.4629821777344,248.540939331055,0.99990314245224,295.820251464844,241.389404296875,0.999415099620819,221.014129638672,293.239410400391,0.999316811561584,213.214065551758,347.521636962891,0.999904036521912
4,72.0205230712891,123.757659912109,0.999765038490295,299.560638427734,104.49870300293,0.999910116195679,225.882064819336,97.5372467041016,0.999733328819275,214.875518798828,94.6452865600586,0.999980509281158,75.7452087402344,249.994750976562,0.999899387359619,292.603088378906,238.924255371094,0.999773561954498,217.588302612305,291.947174072266,0.998172998428345,218.440460205078,345.631378173828,0.999732375144958
5,68.9155044555664,123.450325012207,0.999878168106079,295.212371826172,105.558860778809,0.999982953071594,225.720428466797,99.1738586425781,0.999783337116241,214.760665893555,97.0657958984375,0.999748170375824,73.7542495727539,249.453979492187,0.999051809310913,287.000366210937,237.916976928711,0.999851405620575,215.055557250977,290.723388671875,0.996174097061157,219.994537353516,344.118804931641,0.999493598937988
6,66.999397277832,122.68155670166,0.99543833732605,290.245178222656,104.717041015625,0.999892592430115,226.720092773437,100.505714416504,0.999429881572723,217.040328979492,99.1431655883789,0.999031245708466,71.5531158447266,250.46012878418,0.999296963214874,283.858062744141,234.740936279297,0.999896585941315,212.596267700195,290.022521972656,0.997232913970947,218.959625244141,343.425506591797,0.999984264373779
7,66.1439819335938,118.569351196289,0.99931812286377,284.777648925781,103.48706817627,0.999635636806488,227.034637451172,101.120094299316,0.999877870082855,218.021240234375,99.0040130615234,0.998255014419556,70.4835205078125,251.511505126953,0.999787628650665,279.455352783203,233.766738891602,0.999386012554169,211.651184082031,290.685791015625,0.998275518417358,217.509429931641,344.687438964844,0.999617874622345
