scorer,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker
bodyparts,paw1LH_top,paw1LH_top,paw1LH_top,paw2LF_top,paw2LF_top,paw2LF_top,paw3RF_top,paw3RF_top,paw3RF_top,paw4RH_top,paw4RH_top,paw4RH_top,paw1LH_bot,paw1LH_bot,paw1LH_bot,paw2LF_bot,paw2LF_bot,paw2LF_bot,paw3RF_bot,paw3RF_bot,paw3RF_bot,paw4RH_bot,paw4RH_bot,paw4RH_bot
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,79.3011856079102,121.553047180176,0.999682128429413,309.247375488281,104.546714782715,0.999839305877686,225.553314208984,96.1853179931641,0.99986857175827,196.989318847656,90.5305099487305,0.998485684394836,81.5245361328125,246.199768066406,0.999636828899384,297.5068359375,244.615081787109,0.999662101268768,224.804275512695,291.887023925781,0.996110916137695,206.05241394043,350.130096435547,0.99928879737854
1,79.3011856079102,121.553047180176,0.999682128429413,309.247375488281,104.546714782715,0.999839305877686,225.553314208984,96.1853179931641,0.99986857175827,196.989318847656,90.5305099487305,0.998485684394836,81.5245361328125,246.199768066406,0.999636828899384,297.5068359375,244.615081787109,0.999662101268768,224.804275512695,291.887023925781,0.996110916137695,206.05241394043,350.130096435547,0.99928879737854
2,79.3011856079102,121.553047180176,0.999682128429413,309.247375488281,104.546714782715,0.999839305877686,225.553314208984,96.1853179931641,0.99986857175827,196.989318847656,90.5305099487305,0.998485684394836,81.5245361328125,246.199768066406,0.999636828899384,297.5068359375,244.615081787109,0.999662101268768,224.804275512695,291.887023925781,0.996110916137695,206.05241394043,350.130096435547,0.99928879737854
3,75.1735153198242,121.429389953613,0.999992549419403,304.776000976562,109.113258361816,0.999850273132324,220.607604980469,94.2114410400391,0.999318599700928,206.978317260742,93.411994934082,0.998997569084168,78.778694152832,247.148132324219,0.999957263469696,295.830383300781,241.897384643555,0.999768018722534,221.014221191406,291.847625732422,0.997308433055878,212.830749511719,346.929412841797,0.999981105327606
4,71.1648406982422,124.239105224609,0.99921178817749,300.277618408203,105.541542053223,0.999733567237854,220.829620361328,95.8530120849609,0.997356951236725,214.244338989258,95.6539840698242,0.997993409633636,76.0975646972656,247.371383666992,0.999841153621674,292.12939453125,239.003143310547,0.999965131282806,218.245620727539,294.301879882812,0.994568288326263,217.509475708008,345.594696044922,0.999941289424896
5,69.2063064575195,123.250076293945,0.99996143579483,294.985443115234,106.153678894043,0.999976515769958,222.229232788086,96.9850387573242,0.997213244438171,216.313888549805,97.8368682861328,0.996563255786896,73.5105133056641,247.423873901367,0.999882519245148,287.586700439453,239.060333251953,0.999844789505005,214.505432128906,293.361175537109,0.997591972351074,218.289169311523,346.366455078125,0.998836636543274
6,66.7122268676758,121.481986999512,0.999534904956818,291.250091552734,105.118392944336,0.99956750869751,223.615112304687,98.3985290527344,0.996428787708282,220.633743286133,97.7546005249024,0.999624729156494,72.7625732421875,249.129684448242,0.999539911746979,282.980621337891,235.088562011719,0.998961389064789,212.032363891602,291.113555908203,0.998712539672852,218.930709838867,345.587493896484,0.999967813491821
7,66.1979827880859,119.743179321289,0.999838173389435,286.375671386719,104.40071105957,0.999772012233734,223.66520690918,99.0739288330078,0.969624996185303,221.340972900391,98.3591918945313,0.99901670217514,72.1103363037109,251.780456542969,0.99961268901825,278.380645751953,234.323837280273,0.998873114585876,210.909240722656,292.058135986328,0.997365653514862,218.042816162109,343.464569091797,0.999936163425446
